t,budget_per_kernel,replication,method,truth,error
1.0,100,516,uniform,0.3,0.003333333333333355
1.0,100,516,learned_occupancy,0.3,0.011111111111111127
1.0,100,516,learned_mean,0.3,0.006010928961748652
1.0,100,516,tis,0.3,0.004021813224267201
1.0,100,516,tis_anchored,0.3,0.010303030303030314
1.0,100,516,oracle_tail,0.3,0.00020202020202020332
1.0,100,516,complete_rollout,0.3,-0.010000000000000009
1.0,100,517,uniform,0.3,0.010000000000000009
1.0,100,517,learned_occupancy,0.3,-0.005555555555555591
1.0,100,517,learned_mean,0.3,-0.009401709401709424
1.0,100,517,tis,0.3,0.0006134969325153339
1.0,100,517,tis_anchored,0.3,0.007878787878787874
1.0,100,517,oracle_tail,0.3,0.0038383838383838076
1.0,100,517,complete_rollout,0.3,0.0
1.0,100,518,uniform,0.3,0.016666666666666663
1.0,100,518,learned_occupancy,0.3,0.011111111111111127
1.0,100,518,learned_mean,0.3,0.010810810810810811
1.0,100,518,tis,0.3,0.0033401499659168055
1.0,100,518,tis_anchored,0.3,0.005454545454545434
1.0,100,518,oracle_tail,0.3,0.0014141414141414232
1.0,100,518,complete_rollout,0.3,0.006666666666666654
1.0,100,519,uniform,0.3,0.023333333333333317
1.0,100,519,learned_occupancy,0.3,0.0222222222222222
1.0,100,519,learned_mean,0.3,0.0222222222222222
1.0,100,519,tis,0.3,0.0026584867075664653
1.0,100,519,tis_anchored,0.3,0.006666666666666654
1.0,100,519,oracle_tail,0.3,0.0014141414141414232
1.0,100,519,complete_rollout,0.3,-0.013333333333333364
1.0,100,520,uniform,0.3,-0.016666666666666663
1.0,100,520,learned_occupancy,0.3,-0.011111111111111127
1.0,100,520,learned_mean,0.3,-0.01794871794871794
1.0,100,520,tis,0.3,-0.004839809134287665
1.0,100,520,tis_anchored,0.3,-0.009090909090909094
1.0,100,520,oracle_tail,0.3,-0.00020202020202020332
1.0,100,520,complete_rollout,0.3,-0.003333333333333355
1.0,100,521,uniform,0.3,0.016666666666666663
1.0,100,521,learned_occupancy,0.3,0.011111111111111127
1.0,100,521,learned_mean,0.3,0.011111111111111127
1.0,100,521,tis,0.3,0.0094751192910702
1.0,100,521,tis_anchored,0.3,0.012727272727272698
1.0,100,521,oracle_tail,0.3,0.007474747474747467
1.0,100,521,complete_rollout,0.3,-0.00666666666666671
1.0,100,522,uniform,0.3,0.006666666666666654
1.0,100,522,learned_occupancy,0.3,0.0
1.0,100,522,learned_mean,0.3,0.0030303030303029943
1.0,100,522,tis,0.3,-0.008248125426039532
1.0,100,522,tis_anchored,0.3,-0.005454545454545434
1.0,100,522,oracle_tail,0.3,0.00060606060606061
1.0,100,522,complete_rollout,0.3,0.0
1.0,100,523,uniform,0.3,-0.006666666666666654
1.0,100,523,learned_occupancy,0.3,-0.005555555555555591
1.0,100,523,learned_mean,0.3,-0.00491803278688524
1.0,100,523,tis,0.3,0.0033401499659168055
1.0,100,523,tis_anchored,0.3,-0.00303030303030305
1.0,100,523,oracle_tail,0.3,0.004242424242424214
1.0,100,523,complete_rollout,0.3,0.009999999999999953
1.0,100,524,uniform,0.3,0.010000000000000009
1.0,100,524,learned_occupancy,0.3,0.005555555555555536
1.0,100,524,learned_mean,0.3,0.005555555555555536
1.0,100,524,tis,0.3,0.004021813224267201
1.0,100,524,tis_anchored,0.3,0.012727272727272698
1.0,100,524,oracle_tail,0.3,0.0010101010101010166
1.0,100,524,complete_rollout,0.3,0.0
1.0,100,525,uniform,0.3,0.006666666666666654
1.0,100,525,learned_occupancy,0.3,0.0
1.0,100,525,learned_mean,0.3,-0.001388888888888884
1.0,100,525,tis,0.3,0.0012951601908657295
1.0,100,525,tis_anchored,0.3,0.0030303030303029943
1.0,100,525,oracle_tail,0.3,-0.00020202020202020332
1.0,100,525,complete_rollout,0.3,0.006666666666666654
1.0,100,526,uniform,0.3,-0.010000000000000009
1.0,100,526,learned_occupancy,0.3,-0.011111111111111127
1.0,100,526,learned_mean,0.3,-0.011111111111111127
1.0,100,526,tis,0.3,-0.0055214723926380604
1.0,100,526,tis_anchored,0.3,-0.00303030303030305
1.0,100,526,oracle_tail,0.3,-0.005454545454545434
1.0,100,526,complete_rollout,0.3,-0.003333333333333355
1.0,100,527,uniform,0.3,0.0
1.0,100,527,learned_occupancy,0.3,0.005555555555555536
1.0,100,527,learned_mean,0.3,-0.0222222222222222
1.0,100,527,tis,0.3,0.005555555555555536
1.0,100,527,tis_anchored,0.3,0.005555555555555536
1.0,100,527,oracle_tail,0.3,-0.005858585858585841
1.0,100,527,complete_rollout,0.3,-0.010000000000000009
1.0,100,528,uniform,0.3,0.003333333333333355
1.0,100,528,learned_occupancy,0.3,0.0
1.0,100,528,learned_mean,0.3,-0.0008547008547008517
1.0,100,528,tis,0.3,0.004021813224267201
1.0,100,528,tis_anchored,0.3,0.00060606060606061
1.0,100,528,oracle_tail,0.3,0.005454545454545434
1.0,100,528,complete_rollout,0.3,-0.013333333333333364
1.0,100,529,uniform,0.3,-0.006666666666666654
1.0,100,529,learned_occupancy,0.3,-0.011111111111111127
1.0,100,529,learned_mean,0.3,-0.009401709401709424
1.0,100,529,tis,0.3,0.0019768234492160697
1.0,100,529,tis_anchored,0.3,0.00060606060606061
1.0,100,529,oracle_tail,0.3,0.003434343434343401
1.0,100,529,complete_rollout,0.3,0.0033333333333332993
1.0,100,530,uniform,0.3,0.006666666666666654
1.0,100,530,learned_occupancy,0.3,0.0
1.0,100,530,learned_mean,0.3,-0.00833333333333336
1.0,100,530,tis,0.3,-0.002113156100886193
1.0,100,530,tis_anchored,0.3,0.00060606060606061
1.0,100,530,oracle_tail,0.3,-0.0014141414141414232
1.0,100,530,complete_rollout,0.3,0.016666666666666663
1.0,100,531,uniform,0.3,0.003333333333333355
1.0,100,531,learned_occupancy,0.3,0.016666666666666663
1.0,100,531,learned_mean,0.3,0.016939890710382488
1.0,100,531,tis,0.3,0.0012951601908657295
1.0,100,531,tis_anchored,0.3,-0.00303030303030305
1.0,100,531,oracle_tail,0.3,0.0018181818181818299
1.0,100,531,complete_rollout,0.3,0.006666666666666654
1.0,100,532,uniform,0.3,0.0
1.0,100,532,learned_occupancy,0.3,0.011111111111111127
1.0,100,532,learned_mean,0.3,0.011111111111111127
1.0,100,532,tis,0.3,-0.002113156100886193
1.0,100,532,tis_anchored,0.3,-0.0018181818181818299
1.0,100,532,oracle_tail,0.3,0.00020202020202020332
1.0,100,532,complete_rollout,0.3,-0.010000000000000009
1.0,100,533,uniform,0.3,0.006666666666666654
1.0,100,533,learned_occupancy,0.3,0.011111111111111127
1.0,100,533,learned_mean,0.3,0.011475409836065542
1.0,100,533,tis,0.3,0.0019768234492160697
1.0,100,533,tis_anchored,0.3,0.0030303030303029943
1.0,100,533,oracle_tail,0.3,0.00060606060606061
1.0,100,533,complete_rollout,0.3,0.006666666666666654
1.0,100,534,uniform,0.3,0.013333333333333308
1.0,100,534,learned_occupancy,0.3,0.0222222222222222
1.0,100,534,learned_mean,0.3,0.01794871794871794
1.0,100,534,tis,0.3,0.004703476482617597
1.0,100,534,tis_anchored,0.3,0.006666666666666654
1.0,100,534,oracle_tail,0.3,0.002626262626262643
1.0,100,534,complete_rollout,0.3,0.006666666666666654
1.0,100,535,uniform,0.3,-0.016666666666666663
1.0,100,535,learned_occupancy,0.3,-0.033333333333333326
1.0,100,535,learned_mean,0.3,-0.024637681159420277
1.0,100,535,tis,0.3,-0.003476482617586929
1.0,100,535,tis_anchored,0.3,-0.00060606060606061
1.0,100,535,oracle_tail,0.3,-0.0034343434343434565
1.0,100,535,complete_rollout,0.3,-0.00666666666666671
1.0,100,536,uniform,0.3,-0.006666666666666654
1.0,100,536,learned_occupancy,0.3,0.0222222222222222
1.0,100,536,learned_mean,0.3,0.01578947368421052
1.0,100,536,tis,0.3,-0.006203135650988401
1.0,100,536,tis_anchored,0.3,-0.005454545454545434
1.0,100,536,oracle_tail,0.3,-0.0034343434343434565
1.0,100,536,complete_rollout,0.3,-0.003333333333333355
1.0,100,537,uniform,0.3,-0.003333333333333355
1.0,100,537,learned_occupancy,0.3,0.0
1.0,100,537,learned_mean,0.3,-0.0076923076923077205
1.0,100,537,tis,0.3,0.004703476482617597
1.0,100,537,tis_anchored,0.3,-0.0018181818181818299
1.0,100,537,oracle_tail,0.3,0.003434343434343401
1.0,100,537,complete_rollout,0.3,-0.01666666666666672
1.0,100,538,uniform,0.3,-0.010000000000000009
1.0,100,538,learned_occupancy,0.3,-0.0222222222222222
1.0,100,538,learned_mean,0.3,-0.015151515151515138
1.0,100,538,tis,0.3,-0.006203135650988401
1.0,100,538,tis_anchored,0.3,-0.00303030303030305
1.0,100,538,oracle_tail,0.3,-0.0034343434343434565
1.0,100,538,complete_rollout,0.3,-0.00666666666666671
1.0,100,539,uniform,0.3,0.0
1.0,100,539,learned_occupancy,0.3,0.005555555555555536
1.0,100,539,learned_mean,0.3,0.002564102564102555
1.0,100,539,tis,0.3,0.004021813224267201
1.0,100,539,tis_anchored,0.3,-0.00060606060606061
1.0,100,539,oracle_tail,0.3,0.003434343434343401
1.0,100,539,complete_rollout,0.3,0.006666666666666654
1.0,100,540,uniform,0.3,-0.013333333333333364
1.0,100,540,learned_occupancy,0.3,-0.011111111111111127
1.0,100,540,learned_mean,0.3,-0.0222222222222222
1.0,100,540,tis,0.3,-0.003476482617586929
1.0,100,540,tis_anchored,0.3,-0.0018181818181818299
1.0,100,540,oracle_tail,0.3,0.0014141414141414232
1.0,100,540,complete_rollout,0.3,0.0033333333333332993
1.0,100,541,uniform,0.3,-0.020000000000000018
1.0,100,541,learned_occupancy,0.3,-0.02777777777777779
1.0,100,541,learned_mean,0.3,-0.019806763285024176
1.0,100,541,tis,0.3,-0.006203135650988401
1.0,100,541,tis_anchored,0.3,-0.00303030303030305
1.0,100,541,oracle_tail,0.3,-0.00424242424242427
1.0,100,541,complete_rollout,0.3,-0.003333333333333355
1.0,100,542,uniform,0.3,0.003333333333333355
1.0,100,542,learned_occupancy,0.3,-0.005555555555555591
1.0,100,542,learned_mean,0.3,-0.009401709401709424
1.0,100,542,tis,0.3,0.004021813224267201
1.0,100,542,tis_anchored,0.3,0.00060606060606061
1.0,100,542,oracle_tail,0.3,0.005858585858585841
1.0,100,542,complete_rollout,0.3,-0.013333333333333364
1.0,100,543,uniform,0.3,0.006666666666666654
1.0,100,543,learned_occupancy,0.3,0.005555555555555536
1.0,100,543,learned_mean,0.3,0.009090909090909094
1.0,100,543,tis,0.3,0.004021813224267201
1.0,100,543,tis_anchored,0.3,0.006666666666666654
1.0,100,543,oracle_tail,0.3,0.0022222222222222365
1.0,100,543,complete_rollout,0.3,0.009999999999999953
1.0,100,544,uniform,0.3,-0.003333333333333355
1.0,100,544,learned_occupancy,0.3,-0.005555555555555591
1.0,100,544,learned_mean,0.3,-0.00833333333333336
1.0,100,544,tis,0.3,-0.004158145875937269
1.0,100,544,tis_anchored,0.3,0.0030303030303029943
1.0,100,544,oracle_tail,0.3,-0.00060606060606061
1.0,100,544,complete_rollout,0.3,-0.013333333333333364
1.0,100,545,uniform,0.3,-0.026666666666666672
1.0,100,545,learned_occupancy,0.3,-0.033333333333333326
1.0,100,545,learned_mean,0.3,-0.03846153846153849
1.0,100,545,tis,0.3,-0.012338104976141795
1.0,100,545,tis_anchored,0.3,-0.017575757575757578
1.0,100,545,oracle_tail,0.3,-0.005858585858585841
1.0,100,545,complete_rollout,0.3,-0.013333333333333364
1.0,100,546,uniform,0.3,0.010000000000000009
1.0,100,546,learned_occupancy,0.3,0.016666666666666663
1.0,100,546,learned_mean,0.3,0.015151515151515138
1.0,100,546,tis,0.3,0.006748466257668728
1.0,100,546,tis_anchored,0.3,0.007878787878787874
1.0,100,546,oracle_tail,0.3,0.007070707070707061
1.0,100,546,complete_rollout,0.3,-0.013333333333333364
1.0,100,547,uniform,0.3,-0.003333333333333355
1.0,100,547,learned_occupancy,0.3,0.011111111111111127
1.0,100,547,learned_mean,0.3,0.007017543859649089
1.0,100,547,tis,0.3,-0.008248125426039532
1.0,100,547,tis_anchored,0.3,-0.00060606060606061
1.0,100,547,oracle_tail,0.3,-0.0034343434343434565
1.0,100,547,complete_rollout,0.3,-0.013333333333333364
1.0,100,548,uniform,0.3,0.0
1.0,100,548,learned_occupancy,0.3,0.0
1.0,100,548,learned_mean,0.3,0.002083333333333326
1.0,100,548,tis,0.3,-0.0014314928425357976
1.0,100,548,tis_anchored,0.3,-0.0018181818181818299
1.0,100,548,oracle_tail,0.3,0.00020202020202020332
1.0,100,548,complete_rollout,0.3,-0.01666666666666672
1.0,100,549,uniform,0.3,0.006666666666666654
1.0,100,549,learned_occupancy,0.3,0.0
1.0,100,549,learned_mean,0.3,-0.00048309178743960457
1.0,100,549,tis,0.3,0.008111792774369464
1.0,100,549,tis_anchored,0.3,0.007878787878787874
1.0,100,549,oracle_tail,0.3,-0.00060606060606061
1.0,100,549,complete_rollout,0.3,0.009999999999999953
1.0,100,550,uniform,0.3,-0.003333333333333355
1.0,100,550,learned_occupancy,0.3,-0.011111111111111127
1.0,100,550,learned_mean,0.3,-0.015053763440860235
1.0,100,550,tis,0.3,0.0019768234492160697
1.0,100,550,tis_anchored,0.3,0.0030303030303029943
1.0,100,550,oracle_tail,0.3,0.0010101010101010166
1.0,100,550,complete_rollout,0.3,0.0033333333333332993
1.0,100,551,uniform,0.3,0.010000000000000009
1.0,100,551,learned_occupancy,0.3,0.011111111111111127
1.0,100,551,learned_mean,0.3,0.011475409836065542
1.0,100,551,tis,0.3,0.005385139740967937
1.0,100,551,tis_anchored,0.3,0.005454545454545434
1.0,100,551,oracle_tail,0.3,-0.0014141414141414232
1.0,100,551,complete_rollout,0.3,0.0
1.0,100,552,uniform,0.3,-0.010000000000000009
1.0,100,552,learned_occupancy,0.3,-0.0222222222222222
1.0,100,552,learned_mean,0.3,-0.01497584541062802
1.0,100,552,tis,0.3,-0.0007498295841854019
1.0,100,552,tis_anchored,0.3,-0.00424242424242427
1.0,100,552,oracle_tail,0.3,0.00020202020202020332
1.0,100,552,complete_rollout,0.3,0.0033333333333332993
1.0,100,553,uniform,0.3,0.003333333333333355
1.0,100,553,learned_occupancy,0.3,-0.011111111111111127
1.0,100,553,learned_mean,0.3,-0.011111111111111127
1.0,100,553,tis,0.3,0.006748466257668728
1.0,100,553,tis_anchored,0.3,0.011515151515151534
1.0,100,553,oracle_tail,0.3,0.004646464646464621
1.0,100,553,complete_rollout,0.3,0.0033333333333332993
1.0,100,554,uniform,0.3,0.0
1.0,100,554,learned_occupancy,0.3,0.0
1.0,100,554,learned_mean,0.3,-0.005882352941176505
1.0,100,554,tis,0.3,-0.0014314928425357976
1.0,100,554,tis_anchored,0.3,-0.005454545454545434
1.0,100,554,oracle_tail,0.3,-0.005858585858585841
1.0,100,554,complete_rollout,0.3,0.013333333333333308
1.0,100,555,uniform,0.3,0.003333333333333355
1.0,100,555,learned_occupancy,0.3,0.011111111111111127
1.0,100,555,learned_mean,0.3,0.007692307692307665
1.0,100,555,tis,0.3,0.004021813224267201
1.0,100,555,tis_anchored,0.3,0.006666666666666654
1.0,100,555,oracle_tail,0.3,0.00020202020202020332
1.0,100,555,complete_rollout,0.3,0.0033333333333332993
1.0,100,556,uniform,0.3,0.020000000000000018
1.0,100,556,learned_occupancy,0.3,0.016666666666666663
1.0,100,556,learned_mean,0.3,0.01884057971014491
1.0,100,556,tis,0.3,0.004021813224267201
1.0,100,556,tis_anchored,0.3,0.0030303030303029943
1.0,100,556,oracle_tail,0.3,0.0062626262626262474
1.0,100,556,complete_rollout,0.3,-0.00666666666666671
1.0,100,557,uniform,0.3,-0.010000000000000009
1.0,100,557,learned_occupancy,0.3,-0.011111111111111127
1.0,100,557,learned_mean,0.3,-0.01497584541062802
1.0,100,557,tis,0.3,0.0026584867075664653
1.0,100,557,tis_anchored,0.3,-0.00060606060606061
1.0,100,557,oracle_tail,0.3,0.0022222222222222365
1.0,100,557,complete_rollout,0.3,0.009999999999999953
1.0,100,558,uniform,0.3,-0.016666666666666663
1.0,100,558,learned_occupancy,0.3,-0.0222222222222222
1.0,100,558,learned_mean,0.3,-0.00833333333333336
1.0,100,558,tis,0.3,-0.014383094751192926
1.0,100,558,tis_anchored,0.3,-0.016363636363636358
1.0,100,558,oracle_tail,0.3,-0.007474747474747467
1.0,100,558,complete_rollout,0.3,0.006666666666666654
1.0,100,559,uniform,0.3,0.016666666666666663
1.0,100,559,learned_occupancy,0.3,0.0222222222222222
1.0,100,559,learned_mean,0.3,0.022404371584699434
1.0,100,559,tis,0.3,0.0006134969325153339
1.0,100,559,tis_anchored,0.3,-0.0018181818181818299
1.0,100,559,oracle_tail,0.3,0.002626262626262643
1.0,100,559,complete_rollout,0.3,0.009999999999999953
1.0,100,560,uniform,0.3,0.003333333333333355
1.0,100,560,learned_occupancy,0.3,0.011111111111111127
1.0,100,560,learned_mean,0.3,0.009178743961352653
1.0,100,560,tis,0.3,0.008111792774369464
1.0,100,560,tis_anchored,0.3,0.009090909090909094
1.0,100,560,oracle_tail,0.3,0.006666666666666654
1.0,100,560,complete_rollout,0.3,0.006666666666666654
1.0,100,561,uniform,0.3,-0.016666666666666663
1.0,100,561,learned_occupancy,0.3,-0.016666666666666663
1.0,100,561,learned_mean,0.3,-0.019298245614035092
1.0,100,561,tis,0.3,-0.007566462167689136
1.0,100,561,tis_anchored,0.3,-0.009090909090909094
1.0,100,561,oracle_tail,0.3,-0.00424242424242427
1.0,100,561,complete_rollout,0.3,0.009999999999999953
1.0,100,562,uniform,0.3,0.003333333333333355
1.0,100,562,learned_occupancy,0.3,0.0
1.0,100,562,learned_mean,0.3,-0.00303030303030305
1.0,100,562,tis,0.3,0.0006134969325153339
1.0,100,562,tis_anchored,0.3,0.0018181818181818299
1.0,100,562,oracle_tail,0.3,0.0030303030303029943
1.0,100,562,complete_rollout,0.3,0.0033333333333332993
1.0,100,563,uniform,0.3,0.010000000000000009
1.0,100,563,learned_occupancy,0.3,0.005555555555555536
1.0,100,563,learned_mean,0.3,0.012500000000000011
1.0,100,563,tis,0.3,0.0033401499659168055
1.0,100,563,tis_anchored,0.3,0.004242424242424214
1.0,100,563,oracle_tail,0.3,0.0030303030303029943
1.0,100,563,complete_rollout,0.3,0.0033333333333332993
1.0,100,564,uniform,0.3,0.0
1.0,100,564,learned_occupancy,0.3,0.005555555555555536
1.0,100,564,learned_mean,0.3,0.0035714285714285587
1.0,100,564,tis,0.3,-0.004839809134287665
1.0,100,564,tis_anchored,0.3,-0.0018181818181818299
1.0,100,564,oracle_tail,0.3,-0.00020202020202020332
1.0,100,564,complete_rollout,0.3,-0.003333333333333355
1.0,100,565,uniform,0.3,0.006666666666666654
1.0,100,565,learned_occupancy,0.3,-0.011111111111111127
1.0,100,565,learned_mean,0.3,-0.04999999999999999
1.0,100,565,tis,0.3,-0.011111111111111127
1.0,100,565,tis_anchored,0.3,-0.011111111111111127
1.0,100,565,oracle_tail,0.3,-0.0010101010101010166
1.0,100,565,complete_rollout,0.3,-0.013333333333333364
1.0,100,566,uniform,0.3,0.003333333333333355
1.0,100,566,learned_occupancy,0.3,0.005555555555555536
1.0,100,566,learned_mean,0.3,0.005555555555555536
1.0,100,566,tis,0.3,-6.816632583506177e-05
1.0,100,566,tis_anchored,0.3,0.0018181818181818299
1.0,100,566,oracle_tail,0.3,0.00060606060606061
1.0,100,566,complete_rollout,0.3,0.019999999999999962
1.0,100,567,uniform,0.3,-0.006666666666666654
1.0,100,567,learned_occupancy,0.3,-0.005555555555555591
1.0,100,567,learned_mean,0.3,-0.0008547008547008517
1.0,100,567,tis,0.3,-0.0014314928425357976
1.0,100,567,tis_anchored,0.3,-0.0018181818181818299
1.0,100,567,oracle_tail,0.3,-0.0010101010101010166
1.0,100,567,complete_rollout,0.3,0.0033333333333332993
1.0,100,568,uniform,0.3,-0.003333333333333355
1.0,100,568,learned_occupancy,0.3,-0.011111111111111127
1.0,100,568,learned_mean,0.3,-0.010382513661202186
1.0,100,568,tis,0.3,-0.0014314928425357976
1.0,100,568,tis_anchored,0.3,0.0018181818181818299
1.0,100,568,oracle_tail,0.3,-0.002626262626262643
1.0,100,568,complete_rollout,0.3,-0.023333333333333373
1.0,100,569,uniform,0.3,-0.013333333333333364
1.0,100,569,learned_occupancy,0.3,-0.033333333333333326
1.0,100,569,learned_mean,0.3,-0.03224043715846997
1.0,100,569,tis,0.3,-0.006884798909338796
1.0,100,569,tis_anchored,0.3,-0.012727272727272754
1.0,100,569,oracle_tail,0.3,-0.0050505050505050275
1.0,100,569,complete_rollout,0.3,0.006666666666666654
1.0,100,570,uniform,0.3,0.013333333333333308
1.0,100,570,learned_occupancy,0.3,0.016666666666666663
1.0,100,570,learned_mean,0.3,0.01400966183574881
1.0,100,570,tis,0.3,0.005385139740967937
1.0,100,570,tis_anchored,0.3,0.005454545454545434
1.0,100,570,oracle_tail,0.3,0.0038383838383838076
1.0,100,570,complete_rollout,0.3,0.009999999999999953
1.0,100,571,uniform,0.3,0.006666666666666654
1.0,100,571,learned_occupancy,0.3,0.011111111111111127
1.0,100,571,learned_mean,0.3,0.015151515151515138
1.0,100,571,tis,0.3,0.0012951601908657295
1.0,100,571,tis_anchored,0.3,0.0018181818181818299
1.0,100,571,oracle_tail,0.3,0.00020202020202020332
1.0,100,571,complete_rollout,0.3,0.0033333333333332993
1.0,100,572,uniform,0.3,0.010000000000000009
1.0,100,572,learned_occupancy,0.3,0.011111111111111127
1.0,100,572,learned_mean,0.3,0.012500000000000011
1.0,100,572,tis,0.3,0.0006134969325153339
1.0,100,572,tis_anchored,0.3,-0.00303030303030305
1.0,100,572,oracle_tail,0.3,-0.00020202020202020332
1.0,100,572,complete_rollout,0.3,-0.003333333333333355
1.0,100,573,uniform,0.3,-0.003333333333333355
1.0,100,573,learned_occupancy,0.3,0.005555555555555536
1.0,100,573,learned_mean,0.3,0.006010928961748652
1.0,100,573,tis,0.3,-0.002113156100886193
1.0,100,573,tis_anchored,0.3,-0.007878787878787874
1.0,100,573,oracle_tail,0.3,-0.005454545454545434
1.0,100,573,complete_rollout,0.3,0.0033333333333332993
1.0,100,574,uniform,0.3,-0.003333333333333355
1.0,100,574,learned_occupancy,0.3,0.0
1.0,100,574,learned_mean,0.3,0.0005464480874317057
1.0,100,574,tis,0.3,0.0019768234492160697
1.0,100,574,tis_anchored,0.3,0.0018181818181818299
1.0,100,574,oracle_tail,0.3,0.00020202020202020332
1.0,100,574,complete_rollout,0.3,-0.00666666666666671
1.0,100,575,uniform,0.3,-0.006666666666666654
1.0,100,575,learned_occupancy,0.3,0.011111111111111127
1.0,100,575,learned_mean,0.3,0.012500000000000011
1.0,100,575,tis,0.3,-0.002113156100886193
1.0,100,575,tis_anchored,0.3,-0.006666666666666654
1.0,100,575,oracle_tail,0.3,-0.0018181818181818299
1.0,100,575,complete_rollout,0.3,-0.01666666666666672
1.0,100,576,uniform,0.3,-0.003333333333333355
1.0,100,576,learned_occupancy,0.3,0.0
1.0,100,576,learned_mean,0.3,-0.001388888888888884
1.0,100,576,tis,0.3,-0.0007498295841854019
1.0,100,576,tis_anchored,0.3,0.00060606060606061
1.0,100,576,oracle_tail,0.3,-0.00060606060606061
1.0,100,576,complete_rollout,0.3,-0.010000000000000009
1.0,100,577,uniform,0.3,0.006666666666666654
1.0,100,577,learned_occupancy,0.3,0.005555555555555536
1.0,100,577,learned_mean,0.3,0.006010928961748652
1.0,100,577,tis,0.3,-0.0027948193592365334
1.0,100,577,tis_anchored,0.3,-0.00060606060606061
1.0,100,577,oracle_tail,0.3,0.00020202020202020332
1.0,100,577,complete_rollout,0.3,0.0
1.0,100,578,uniform,0.3,0.006666666666666654
1.0,100,578,learned_occupancy,0.3,0.016666666666666663
1.0,100,578,learned_mean,0.3,0.016666666666666663
1.0,100,578,tis,0.3,0.004021813224267201
1.0,100,578,tis_anchored,0.3,0.005454545454545434
1.0,100,578,oracle_tail,0.3,-0.0010101010101010166
1.0,100,578,complete_rollout,0.3,-0.003333333333333355
1.0,100,579,uniform,0.3,0.003333333333333355
1.0,100,579,learned_occupancy,0.3,0.0
1.0,100,579,learned_mean,0.3,0.00952380952380949
1.0,100,579,tis,0.3,-6.816632583506177e-05
1.0,100,579,tis_anchored,0.3,-0.0018181818181818299
1.0,100,579,oracle_tail,0.3,-0.00060606060606061
1.0,100,579,complete_rollout,0.3,0.009999999999999953
1.0,100,580,uniform,0.3,-0.006666666666666654
1.0,100,580,learned_occupancy,0.3,-0.011111111111111127
1.0,100,580,learned_mean,0.3,-0.04999999999999999
1.0,100,580,tis,0.3,-0.011111111111111127
1.0,100,580,tis_anchored,0.3,-0.011111111111111127
1.0,100,580,oracle_tail,0.3,-0.00303030303030305
1.0,100,580,complete_rollout,0.3,0.0
1.0,100,581,uniform,0.3,0.010000000000000009
1.0,100,581,learned_occupancy,0.3,0.005555555555555536
1.0,100,581,learned_mean,0.3,0.0035714285714285587
1.0,100,581,tis,0.3,-0.0007498295841854019
1.0,100,581,tis_anchored,0.3,-0.00303030303030305
1.0,100,581,oracle_tail,0.3,0.0010101010101010166
1.0,100,581,complete_rollout,0.3,0.016666666666666663
1.0,100,582,uniform,0.3,0.010000000000000009
1.0,100,582,learned_occupancy,0.3,0.016666666666666663
1.0,100,582,learned_mean,0.3,0.007017543859649089
1.0,100,582,tis,0.3,0.0006134969325153339
1.0,100,582,tis_anchored,0.3,-0.0018181818181818299
1.0,100,582,oracle_tail,0.3,0.0022222222222222365
1.0,100,582,complete_rollout,0.3,0.0
1.0,100,583,uniform,0.3,0.010000000000000009
1.0,100,583,learned_occupancy,0.3,0.011111111111111127
1.0,100,583,learned_mean,0.3,0.007692307692307665
1.0,100,583,tis,0.3,0.0094751192910702
1.0,100,583,tis_anchored,0.3,0.011515151515151534
1.0,100,583,oracle_tail,0.3,0.004646464646464621
1.0,100,583,complete_rollout,0.3,0.009999999999999953
1.0,100,584,uniform,0.3,-0.006666666666666654
1.0,100,584,learned_occupancy,0.3,-0.005555555555555591
1.0,100,584,learned_mean,0.3,-0.010144927536231918
1.0,100,584,tis,0.3,-0.0007498295841854019
1.0,100,584,tis_anchored,0.3,-0.00303030303030305
1.0,100,584,oracle_tail,0.3,0.002626262626262643
1.0,100,584,complete_rollout,0.3,-0.013333333333333364
1.0,100,585,uniform,0.3,-0.003333333333333355
1.0,100,585,learned_occupancy,0.3,-0.005555555555555591
1.0,100,585,learned_mean,0.3,-0.002564102564102555
1.0,100,585,tis,0.3,-6.816632583506177e-05
1.0,100,585,tis_anchored,0.3,0.00060606060606061
1.0,100,585,oracle_tail,0.3,0.00060606060606061
1.0,100,585,complete_rollout,0.3,0.009999999999999953
1.0,100,586,uniform,0.3,0.0
1.0,100,586,learned_occupancy,0.3,-0.005555555555555591
1.0,100,586,learned_mean,0.3,-0.005555555555555591
1.0,100,586,tis,0.3,0.007430129516019068
1.0,100,586,tis_anchored,0.3,0.0030303030303029943
1.0,100,586,oracle_tail,0.3,0.005454545454545434
1.0,100,586,complete_rollout,0.3,0.0033333333333332993
1.0,100,587,uniform,0.3,-0.003333333333333355
1.0,100,587,learned_occupancy,0.3,0.005555555555555536
1.0,100,587,learned_mean,0.3,0.006010928961748652
1.0,100,587,tis,0.3,-0.002113156100886193
1.0,100,587,tis_anchored,0.3,-0.00424242424242427
1.0,100,587,oracle_tail,0.3,-0.0022222222222222365
1.0,100,587,complete_rollout,0.3,-0.020000000000000018
1.0,100,588,uniform,0.3,-0.003333333333333355
1.0,100,588,learned_occupancy,0.3,-0.011111111111111127
1.0,100,588,learned_mean,0.3,-0.011111111111111127
1.0,100,588,tis,0.3,0.0026584867075664653
1.0,100,588,tis_anchored,0.3,0.005454545454545434
1.0,100,588,oracle_tail,0.3,0.003434343434343401
