environment,alpha,budget_per_group,budget_unit,budget_value,total_budget,replication,method,truth,estimate,error,squared_error,pilot_per_group,pilot_total,main_total,exploration,design_constant,mc_ucb_score_range,mc_ucb_beta
cliffwalking_primary,0.1,400.0,per_group,400,59600,471,tis,11.870935383221072,11.83380796302352,-0.03712742019755133,0.0013784453305255425,41,6109,53491,0.06400124688312879,115.60407991063926,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,471,learned_occupancy,11.870935383221072,11.786894453498785,-0.0840409297222866,0.007062877868586316,41,6109,53491,0.06400124688312879,171.01057150753923,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,471,tail_anchored,11.870935383221072,11.839728118334897,-0.031207264886175423,0.0009738933816759175,41,6109,53491,0.06400124688312879,130.66387184340687,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,471,oracle_tail,11.870935383221072,11.837520562033829,-0.03341482118724315,0.0011165502749754337,0,0,59600,0.06400124688312879,101.70123376940508,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,472,uniform,11.870935383221072,11.453719179363262,-0.41721620385781044,0.17406936076152205,0,0,59600,0.06400124688312879,8104.236782959191,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,472,tis,11.870935383221072,11.89440496215831,0.02346957893723811,0.0005508211354912508,41,6109,53491,0.06400124688312879,115.09274054545367,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,472,learned_occupancy,11.870935383221072,11.897926062718792,0.026990679497719938,0.0007284967797486394,41,6109,53491,0.06400124688312879,162.39308736599602,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,472,tail_anchored,11.870935383221072,11.908151517670923,0.03721613444985117,0.001385040663389399,41,6109,53491,0.06400124688312879,128.5525709285445,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,472,oracle_tail,11.870935383221072,11.899052625578122,0.028117242357049932,0.0007905793177650828,0,0,59600,0.06400124688312879,101.70123376940508,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,473,uniform,11.870935383221072,11.9370065795191,0.0660711962980276,0.004365402980252496,0,0,59600,0.06400124688312879,8104.236782959191,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,473,tis,11.870935383221072,11.850021814697735,-0.020913568523337034,0.00043737734838031355,41,6109,53491,0.06400124688312879,116.86577240288125,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,473,learned_occupancy,11.870935383221072,11.876339842398016,0.005404459176943988,2.9208178995254083e-05,41,6109,53491,0.06400124688312879,208.88483797804162,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,473,tail_anchored,11.870935383221072,11.87242757316282,0.0014921899417483786,2.2266308222550295e-06,41,6109,53491,0.06400124688312879,145.92620828712688,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,473,oracle_tail,11.870935383221072,11.867180062142141,-0.003755321078930507,1.4102436405859786e-05,0,0,59600,0.06400124688312879,101.70123376940508,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,474,uniform,11.870935383221072,12.32352699185194,0.45259160863086834,0.2048391642030771,0,0,59600,0.06400124688312879,8104.236782959191,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,474,tis,11.870935383221072,11.858339361123925,-0.012596022097147497,0.000158659772671828,41,6109,53491,0.06400124688312879,117.07034325074629,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,474,learned_occupancy,11.870935383221072,11.849399936743696,-0.02153544647737604,0.0004637754549799281,41,6109,53491,0.06400124688312879,215.7759370756405,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,474,tail_anchored,11.870935383221072,11.880789596520419,0.009854213299346881,9.710551974902495e-05,41,6109,53491,0.06400124688312879,146.18896400714794,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,474,oracle_tail,11.870935383221072,11.87298401990195,0.0020486366808771805,4.196912250235471e-06,0,0,59600,0.06400124688312879,101.70123376940508,,
